id,label,label0,label1
28277,unknown,unknown,unknown
28253,unknown,unknown,unknown
28275,unknown,unknown,unknown
28254,unknown,unknown,unknown
28257,unknown,unknown,unknown
28268,unknown,unknown,unknown
28248,unknown,unknown,unknown
28270,unknown,unknown,unknown
28258,unknown,unknown,unknown
28260,unknown,unknown,unknown
28287,unknown,unknown,unknown
28280,unknown,unknown,unknown
28273,unknown,unknown,unknown
28297,unknown,unknown,unknown
28276,unknown,unknown,unknown
28281,unknown,unknown,unknown
28295,unknown,unknown,unknown
28282,unknown,unknown,unknown
28292,unknown,unknown,unknown
28293,unknown,unknown,unknown
28290,unknown,unknown,unknown
28279,unknown,unknown,unknown
28272,unknown,unknown,unknown
28301,unknown,unknown,unknown
28288,unknown,unknown,unknown
28298,unknown,unknown,unknown
28267,unknown,unknown,unknown
28289,unknown,unknown,unknown
28265,unknown,unknown,unknown
28306,unknown,unknown,unknown
28299,unknown,unknown,unknown
28294,unknown,unknown,unknown
28286,unknown,unknown,unknown
28291,unknown,unknown,unknown
28304,unknown,unknown,unknown
28312,unknown,unknown,unknown
28300,unknown,unknown,unknown
28305,unknown,unknown,unknown
28303,unknown,unknown,unknown
28308,unknown,unknown,unknown
28278,unknown,unknown,unknown
28302,unknown,unknown,unknown
28310,unknown,unknown,unknown
28311,unknown,unknown,unknown
28334,unknown,unknown,unknown
28364,unknown,unknown,unknown
28386,unknown,unknown,unknown
28323,unknown,unknown,unknown
28358,unknown,unknown,unknown
28366,unknown,unknown,unknown
28388,unknown,unknown,unknown
28368,unknown,unknown,unknown
28350,unknown,unknown,unknown
28325,unknown,unknown,unknown
28342,unknown,unknown,unknown
28317,unknown,unknown,unknown
28339,unknown,unknown,unknown
28380,unknown,unknown,unknown
28356,unknown,unknown,unknown
28318,unknown,unknown,unknown
28327,unknown,unknown,unknown
28343,unknown,unknown,unknown
28314,unknown,unknown,unknown
28369,unknown,unknown,unknown
28399,unknown,unknown,unknown
28395,unknown,unknown,unknown
28349,unknown,unknown,unknown
28340,unknown,unknown,unknown
28335,unknown,unknown,unknown
28332,unknown,unknown,unknown
28398,unknown,unknown,unknown
28375,unknown,unknown,unknown
28384,unknown,unknown,unknown
28316,unknown,unknown,unknown
28353,unknown,unknown,unknown
28333,unknown,unknown,unknown
28324,unknown,unknown,unknown
28313,unknown,unknown,unknown
28355,unknown,unknown,unknown
28345,unknown,unknown,unknown
28344,unknown,unknown,unknown
28357,unknown,unknown,unknown
28307,unknown,unknown,unknown
28391,unknown,unknown,unknown
28337,unknown,unknown,unknown
28351,unknown,unknown,unknown
28363,unknown,unknown,unknown
28371,unknown,unknown,unknown
28360,unknown,unknown,unknown
28322,unknown,unknown,unknown
28381,unknown,unknown,unknown
28365,unknown,unknown,unknown
28361,unknown,unknown,unknown
28370,unknown,unknown,unknown
28383,unknown,unknown,unknown
28359,unknown,unknown,unknown
28362,unknown,unknown,unknown
28411,unknown,unknown,unknown
28404,unknown,unknown,unknown
28376,unknown,unknown,unknown
28341,unknown,unknown,unknown
28367,unknown,unknown,unknown
28348,unknown,unknown,unknown
28389,unknown,unknown,unknown
28379,unknown,unknown,unknown
28397,unknown,unknown,unknown
28393,unknown,unknown,unknown
28390,unknown,unknown,unknown
28396,unknown,unknown,unknown
28374,unknown,unknown,unknown
28413,unknown,unknown,unknown
28378,unknown,unknown,unknown
28402,unknown,unknown,unknown
28410,unknown,unknown,unknown
28401,unknown,unknown,unknown
28385,unknown,unknown,unknown
28408,unknown,unknown,unknown
28400,unknown,unknown,unknown
28412,unknown,unknown,unknown
28394,unknown,unknown,unknown
28418,unknown,unknown,unknown
28392,unknown,unknown,unknown
28377,unknown,unknown,unknown
28427,unknown,unknown,unknown
28417,unknown,unknown,unknown
28420,unknown,unknown,unknown
28405,unknown,unknown,unknown
28416,unknown,unknown,unknown
28422,unknown,unknown,unknown
28419,unknown,unknown,unknown
28409,unknown,unknown,unknown
28414,unknown,unknown,unknown
28428,unknown,unknown,unknown
28406,unknown,unknown,unknown
28425,unknown,unknown,unknown
28434,unknown,unknown,unknown
28424,unknown,unknown,unknown
28429,unknown,unknown,unknown
28421,unknown,unknown,unknown
28407,unknown,unknown,unknown
28430,unknown,unknown,unknown
28423,unknown,unknown,unknown
28435,unknown,unknown,unknown
28415,unknown,unknown,unknown
28431,unknown,unknown,unknown
28387,unknown,unknown,unknown
28433,unknown,unknown,unknown
28456,unknown,unknown,unknown
28446,unknown,unknown,unknown
28443,unknown,unknown,unknown
28457,unknown,unknown,unknown
28511,unknown,unknown,unknown
28436,unknown,unknown,unknown
28460,unknown,unknown,unknown
28441,unknown,unknown,unknown
28467,unknown,unknown,unknown
28496,unknown,unknown,unknown
28475,unknown,unknown,unknown
28439,unknown,unknown,unknown
28451,unknown,unknown,unknown
28426,unknown,unknown,unknown
28481,unknown,unknown,unknown
28459,unknown,unknown,unknown
28542,unknown,unknown,unknown
28447,unknown,unknown,unknown
28449,unknown,unknown,unknown
28519,unknown,unknown,unknown
28506,unknown,unknown,unknown
28444,unknown,unknown,unknown
28442,unknown,unknown,unknown
28527,unknown,unknown,unknown
28490,unknown,unknown,unknown
28464,unknown,unknown,unknown
28445,unknown,unknown,unknown
28448,unknown,unknown,unknown
28452,unknown,unknown,unknown
28450,unknown,unknown,unknown
28462,unknown,unknown,unknown
28463,unknown,unknown,unknown
28507,unknown,unknown,unknown
28482,unknown,unknown,unknown
28455,unknown,unknown,unknown
28502,unknown,unknown,unknown
28474,unknown,unknown,unknown
28485,unknown,unknown,unknown
28505,unknown,unknown,unknown
28468,unknown,unknown,unknown
28472,unknown,unknown,unknown
28454,unknown,unknown,unknown
28501,unknown,unknown,unknown
28477,unknown,unknown,unknown
28440,unknown,unknown,unknown
28438,unknown,unknown,unknown
28453,unknown,unknown,unknown
28469,unknown,unknown,unknown
28465,unknown,unknown,unknown
28494,unknown,unknown,unknown
28473,unknown,unknown,unknown
28471,unknown,unknown,unknown
28534,unknown,unknown,unknown
28458,unknown,unknown,unknown
28466,unknown,unknown,unknown
28495,unknown,unknown,unknown
28484,unknown,unknown,unknown
28509,unknown,unknown,unknown
28461,unknown,unknown,unknown
28518,unknown,unknown,unknown
28491,unknown,unknown,unknown
28520,unknown,unknown,unknown
28493,unknown,unknown,unknown
28514,unknown,unknown,unknown
28492,unknown,unknown,unknown
28503,unknown,unknown,unknown
28500,unknown,unknown,unknown
28525,unknown,unknown,unknown
28499,unknown,unknown,unknown
28533,unknown,unknown,unknown
28526,unknown,unknown,unknown
28488,unknown,unknown,unknown
28537,unknown,unknown,unknown
28543,unknown,unknown,unknown
28532,unknown,unknown,unknown
28536,unknown,unknown,unknown
28550,unknown,unknown,unknown
28541,unknown,unknown,unknown
28544,unknown,unknown,unknown
28531,unknown,unknown,unknown
28551,unknown,unknown,unknown
28557,unknown,unknown,unknown
28553,unknown,unknown,unknown
28540,unknown,unknown,unknown
28559,unknown,unknown,unknown
28549,unknown,unknown,unknown
28560,unknown,unknown,unknown
28561,unknown,unknown,unknown
28546,unknown,unknown,unknown
28548,unknown,unknown,unknown
28571,unknown,unknown,unknown
28577,unknown,unknown,unknown
28578,unknown,unknown,unknown
28621,unknown,unknown,unknown
28580,unknown,unknown,unknown
28611,unknown,unknown,unknown
28563,unknown,unknown,unknown
28574,unknown,unknown,unknown
28600,unknown,unknown,unknown
28579,unknown,unknown,unknown
28564,unknown,unknown,unknown
28605,unknown,unknown,unknown
28575,unknown,unknown,unknown
28635,unknown,unknown,unknown
28594,unknown,unknown,unknown
28589,unknown,unknown,unknown
28568,unknown,unknown,unknown
28641,unknown,unknown,unknown
28586,unknown,unknown,unknown
28587,unknown,unknown,unknown
28638,unknown,unknown,unknown
28658,unknown,unknown,unknown
28592,unknown,unknown,unknown
28623,unknown,unknown,unknown
28637,unknown,unknown,unknown
28597,unknown,unknown,unknown
28656,unknown,unknown,unknown
28569,unknown,unknown,unknown
28593,unknown,unknown,unknown
28619,unknown,unknown,unknown
28632,unknown,unknown,unknown
28584,unknown,unknown,unknown
28649,unknown,unknown,unknown
28625,unknown,unknown,unknown
28588,unknown,unknown,unknown
28620,unknown,unknown,unknown
28570,unknown,unknown,unknown
28608,unknown,unknown,unknown
28615,unknown,unknown,unknown
28648,unknown,unknown,unknown
28634,unknown,unknown,unknown
28614,unknown,unknown,unknown
28667,unknown,unknown,unknown
28654,unknown,unknown,unknown
28617,unknown,unknown,unknown
28643,unknown,unknown,unknown
28610,unknown,unknown,unknown
28639,unknown,unknown,unknown
28689,unknown,unknown,unknown
28683,unknown,unknown,unknown
28688,unknown,unknown,unknown
28606,unknown,unknown,unknown
28681,unknown,unknown,unknown
28665,unknown,unknown,unknown
28653,unknown,unknown,unknown
28636,unknown,unknown,unknown
28630,unknown,unknown,unknown
28644,unknown,unknown,unknown
28687,unknown,unknown,unknown
28674,unknown,unknown,unknown
28618,unknown,unknown,unknown
28659,unknown,unknown,unknown
28664,unknown,unknown,unknown
28669,unknown,unknown,unknown
28604,unknown,unknown,unknown
28628,unknown,unknown,unknown
28686,unknown,unknown,unknown
28685,unknown,unknown,unknown
28627,unknown,unknown,unknown
28671,unknown,unknown,unknown
28672,unknown,unknown,unknown
28663,unknown,unknown,unknown
28680,unknown,unknown,unknown
28657,unknown,unknown,unknown
28616,unknown,unknown,unknown
28583,unknown,unknown,unknown
28596,unknown,unknown,unknown
28682,unknown,unknown,unknown
28723,unknown,unknown,unknown
28726,unknown,unknown,unknown
28696,unknown,unknown,unknown
28763,unknown,unknown,unknown
28710,unknown,unknown,unknown
28692,unknown,unknown,unknown
28695,unknown,unknown,unknown
28736,unknown,unknown,unknown
28703,unknown,unknown,unknown
28769,unknown,unknown,unknown
28693,unknown,unknown,unknown
28749,unknown,unknown,unknown
28691,unknown,unknown,unknown
28698,unknown,unknown,unknown
28789,unknown,unknown,unknown
28808,unknown,unknown,unknown
28756,unknown,unknown,unknown
28708,unknown,unknown,unknown
28734,unknown,unknown,unknown
28713,unknown,unknown,unknown
28707,unknown,unknown,unknown
28729,unknown,unknown,unknown
28719,unknown,unknown,unknown
28757,unknown,unknown,unknown
28745,unknown,unknown,unknown
28704,unknown,unknown,unknown
28705,unknown,unknown,unknown
28709,unknown,unknown,unknown
28701,unknown,unknown,unknown
28702,unknown,unknown,unknown
28717,unknown,unknown,unknown
28733,unknown,unknown,unknown
28737,unknown,unknown,unknown
28727,unknown,unknown,unknown
28791,unknown,unknown,unknown
28724,unknown,unknown,unknown
28739,unknown,unknown,unknown
28721,unknown,unknown,unknown
28780,unknown,unknown,unknown
28716,unknown,unknown,unknown
28730,unknown,unknown,unknown
28748,unknown,unknown,unknown
28741,unknown,unknown,unknown
28697,unknown,unknown,unknown
28802,unknown,unknown,unknown
28728,unknown,unknown,unknown
28731,unknown,unknown,unknown
28758,unknown,unknown,unknown
28742,unknown,unknown,unknown
28750,unknown,unknown,unknown
28740,unknown,unknown,unknown
28779,unknown,unknown,unknown
28800,unknown,unknown,unknown
28766,unknown,unknown,unknown
28722,unknown,unknown,unknown
28753,unknown,unknown,unknown
28781,unknown,unknown,unknown
28783,unknown,unknown,unknown
28771,unknown,unknown,unknown
28738,unknown,unknown,unknown
28777,unknown,unknown,unknown
28785,unknown,unknown,unknown
28797,unknown,unknown,unknown
28799,unknown,unknown,unknown
28804,unknown,unknown,unknown
28773,unknown,unknown,unknown
28751,unknown,unknown,unknown
28806,unknown,unknown,unknown
28775,unknown,unknown,unknown
28754,unknown,unknown,unknown
28811,unknown,unknown,unknown
28788,unknown,unknown,unknown
28725,unknown,unknown,unknown
28765,unknown,unknown,unknown
28768,unknown,unknown,unknown
28814,unknown,unknown,unknown
28807,unknown,unknown,unknown
28810,unknown,unknown,unknown
28786,unknown,unknown,unknown
28880,unknown,unknown,unknown
28803,unknown,unknown,unknown
28899,unknown,unknown,unknown
28827,unknown,unknown,unknown
28892,unknown,unknown,unknown
28833,unknown,unknown,unknown
28817,unknown,unknown,unknown
28853,unknown,unknown,unknown
28844,unknown,unknown,unknown
28831,unknown,unknown,unknown
28843,unknown,unknown,unknown
28839,unknown,unknown,unknown
28878,unknown,unknown,unknown
28841,unknown,unknown,unknown
28845,unknown,unknown,unknown
28832,unknown,unknown,unknown
28883,unknown,unknown,unknown
28847,unknown,unknown,unknown
28873,unknown,unknown,unknown
28846,unknown,unknown,unknown
28840,unknown,unknown,unknown
28822,unknown,unknown,unknown
28871,unknown,unknown,unknown
28809,unknown,unknown,unknown
28901,unknown,unknown,unknown
28819,unknown,unknown,unknown
28835,unknown,unknown,unknown
28824,unknown,unknown,unknown
28863,unknown,unknown,unknown
28870,unknown,unknown,unknown
28894,unknown,unknown,unknown
28842,unknown,unknown,unknown
28825,unknown,unknown,unknown
28917,unknown,unknown,unknown
28857,unknown,unknown,unknown
28888,unknown,unknown,unknown
28854,unknown,unknown,unknown
28858,unknown,unknown,unknown
28836,unknown,unknown,unknown
28848,unknown,unknown,unknown
28838,unknown,unknown,unknown
28941,unknown,unknown,unknown
28816,unknown,unknown,unknown
28850,unknown,unknown,unknown
28911,unknown,unknown,unknown
28867,unknown,unknown,unknown
28826,unknown,unknown,unknown
28887,unknown,unknown,unknown
28866,unknown,unknown,unknown
28875,unknown,unknown,unknown
28859,unknown,unknown,unknown
28895,unknown,unknown,unknown
28877,unknown,unknown,unknown
28897,unknown,unknown,unknown
28879,unknown,unknown,unknown
28890,unknown,unknown,unknown
28923,unknown,unknown,unknown
28891,unknown,unknown,unknown
28927,unknown,unknown,unknown
28906,unknown,unknown,unknown
28920,unknown,unknown,unknown
28886,unknown,unknown,unknown
28932,unknown,unknown,unknown
28912,unknown,unknown,unknown
28914,unknown,unknown,unknown
28905,unknown,unknown,unknown
28898,unknown,unknown,unknown
28933,unknown,unknown,unknown
28922,unknown,unknown,unknown
28916,unknown,unknown,unknown
28926,unknown,unknown,unknown
28856,unknown,unknown,unknown
28925,unknown,unknown,unknown
28939,unknown,unknown,unknown
28913,unknown,unknown,unknown
28934,unknown,unknown,unknown
28882,unknown,unknown,unknown
28937,unknown,unknown,unknown
28935,unknown,unknown,unknown
28929,unknown,unknown,unknown
28918,unknown,unknown,unknown
28837,unknown,unknown,unknown
28921,unknown,unknown,unknown
28829,unknown,unknown,unknown
29040,unknown,unknown,unknown
28994,unknown,unknown,unknown
28978,unknown,unknown,unknown
29024,unknown,unknown,unknown
28945,unknown,unknown,unknown
28972,unknown,unknown,unknown
29023,unknown,unknown,unknown
29032,unknown,unknown,unknown
28958,unknown,unknown,unknown
28951,unknown,unknown,unknown
28946,unknown,unknown,unknown
28979,unknown,unknown,unknown
28996,unknown,unknown,unknown
28950,unknown,unknown,unknown
28943,unknown,unknown,unknown
28973,unknown,unknown,unknown
28860,unknown,unknown,unknown
28955,unknown,unknown,unknown
29020,unknown,unknown,unknown
28988,unknown,unknown,unknown
28989,unknown,unknown,unknown
28970,unknown,unknown,unknown
29019,unknown,unknown,unknown
29000,unknown,unknown,unknown
29028,unknown,unknown,unknown
29001,unknown,unknown,unknown
28993,unknown,unknown,unknown
28976,unknown,unknown,unknown
29006,unknown,unknown,unknown
29038,unknown,unknown,unknown
28962,unknown,unknown,unknown
28956,unknown,unknown,unknown
28960,unknown,unknown,unknown
28948,unknown,unknown,unknown
28966,unknown,unknown,unknown
28986,unknown,unknown,unknown
29003,unknown,unknown,unknown
28968,unknown,unknown,unknown
28959,unknown,unknown,unknown
29021,unknown,unknown,unknown
28992,unknown,unknown,unknown
28947,unknown,unknown,unknown
29015,unknown,unknown,unknown
28982,unknown,unknown,unknown
29035,unknown,unknown,unknown
29022,unknown,unknown,unknown
29002,unknown,unknown,unknown
29026,unknown,unknown,unknown
29014,unknown,unknown,unknown
29027,unknown,unknown,unknown
29036,unknown,unknown,unknown
29039,unknown,unknown,unknown
29041,unknown,unknown,unknown
29030,unknown,unknown,unknown
29048,unknown,unknown,unknown
29043,unknown,unknown,unknown
29045,unknown,unknown,unknown
29044,unknown,unknown,unknown
29047,unknown,unknown,unknown
29050,unknown,unknown,unknown
29049,unknown,unknown,unknown
29051,unknown,unknown,unknown
29053,unknown,unknown,unknown
29046,unknown,unknown,unknown
29055,unknown,unknown,unknown
29056,unknown,unknown,unknown
29058,unknown,unknown,unknown
29052,unknown,unknown,unknown
29060,unknown,unknown,unknown
29063,unknown,unknown,unknown
29061,unknown,unknown,unknown
29064,unknown,unknown,unknown
29057,unknown,unknown,unknown
29062,unknown,unknown,unknown
29059,unknown,unknown,unknown
29162,unknown,unknown,unknown
29074,unknown,unknown,unknown
29089,unknown,unknown,unknown
29088,unknown,unknown,unknown
29084,unknown,unknown,unknown
29091,unknown,unknown,unknown
29054,unknown,unknown,unknown
29116,unknown,unknown,unknown
29073,unknown,unknown,unknown
29066,unknown,unknown,unknown
29098,unknown,unknown,unknown
29122,unknown,unknown,unknown
29085,unknown,unknown,unknown
29093,unknown,unknown,unknown
29094,unknown,unknown,unknown
29143,unknown,unknown,unknown
29099,unknown,unknown,unknown
29134,unknown,unknown,unknown
29107,unknown,unknown,unknown
29072,unknown,unknown,unknown
29090,unknown,unknown,unknown
29171,unknown,unknown,unknown
29159,unknown,unknown,unknown
29077,unknown,unknown,unknown
29076,unknown,unknown,unknown
29141,unknown,unknown,unknown
29101,unknown,unknown,unknown
29075,unknown,unknown,unknown
29078,unknown,unknown,unknown
29069,unknown,unknown,unknown
29167,unknown,unknown,unknown
29068,unknown,unknown,unknown
29095,unknown,unknown,unknown
29155,unknown,unknown,unknown
29103,unknown,unknown,unknown
29108,unknown,unknown,unknown
29079,unknown,unknown,unknown
29070,unknown,unknown,unknown
29071,unknown,unknown,unknown
29086,unknown,unknown,unknown
29142,unknown,unknown,unknown
29112,unknown,unknown,unknown
29104,unknown,unknown,unknown
29109,unknown,unknown,unknown
29105,unknown,unknown,unknown
29083,unknown,unknown,unknown
29121,unknown,unknown,unknown
29157,unknown,unknown,unknown
29097,unknown,unknown,unknown
29110,unknown,unknown,unknown
29106,unknown,unknown,unknown
29152,unknown,unknown,unknown
29096,unknown,unknown,unknown
29135,unknown,unknown,unknown
29113,unknown,unknown,unknown
29111,unknown,unknown,unknown
29119,unknown,unknown,unknown
29114,unknown,unknown,unknown
29145,unknown,unknown,unknown
29156,unknown,unknown,unknown
29131,unknown,unknown,unknown
29138,unknown,unknown,unknown
29137,unknown,unknown,unknown
29153,unknown,unknown,unknown
29154,unknown,unknown,unknown
29151,unknown,unknown,unknown
29165,unknown,unknown,unknown
29163,unknown,unknown,unknown
29158,unknown,unknown,unknown
29173,unknown,unknown,unknown
29179,unknown,unknown,unknown
29178,unknown,unknown,unknown
29180,unknown,unknown,unknown
29181,unknown,unknown,unknown
29184,unknown,unknown,unknown
29186,unknown,unknown,unknown
29187,unknown,unknown,unknown
29189,unknown,unknown,unknown
29191,unknown,unknown,unknown
29230,unknown,unknown,unknown
29192,unknown,unknown,unknown
29193,unknown,unknown,unknown
29194,unknown,unknown,unknown
29213,unknown,unknown,unknown
29195,unknown,unknown,unknown
29231,unknown,unknown,unknown
29242,unknown,unknown,unknown
29214,unknown,unknown,unknown
29205,unknown,unknown,unknown
29196,unknown,unknown,unknown
29215,unknown,unknown,unknown
29238,unknown,unknown,unknown
29197,unknown,unknown,unknown
29216,unknown,unknown,unknown
29206,unknown,unknown,unknown
29286,unknown,unknown,unknown
29201,unknown,unknown,unknown
29198,unknown,unknown,unknown
29217,unknown,unknown,unknown
29243,unknown,unknown,unknown
29278,unknown,unknown,unknown
29268,unknown,unknown,unknown
29273,unknown,unknown,unknown
29218,unknown,unknown,unknown
29272,unknown,unknown,unknown
29250,unknown,unknown,unknown
29199,unknown,unknown,unknown
29274,unknown,unknown,unknown
29219,unknown,unknown,unknown
29200,unknown,unknown,unknown
29244,unknown,unknown,unknown
29221,unknown,unknown,unknown
29207,unknown,unknown,unknown
29225,unknown,unknown,unknown
29203,unknown,unknown,unknown
29224,unknown,unknown,unknown
29208,unknown,unknown,unknown
29209,unknown,unknown,unknown
29220,unknown,unknown,unknown
29204,unknown,unknown,unknown
29232,unknown,unknown,unknown
29210,unknown,unknown,unknown
29228,unknown,unknown,unknown
29211,unknown,unknown,unknown
29245,unknown,unknown,unknown
29270,unknown,unknown,unknown
29246,unknown,unknown,unknown
29229,unknown,unknown,unknown
29240,unknown,unknown,unknown
29236,unknown,unknown,unknown
29267,unknown,unknown,unknown
29291,unknown,unknown,unknown
29266,unknown,unknown,unknown
29259,unknown,unknown,unknown
29256,unknown,unknown,unknown
29255,unknown,unknown,unknown
29258,unknown,unknown,unknown
29261,unknown,unknown,unknown
29262,unknown,unknown,unknown
29254,unknown,unknown,unknown
29263,unknown,unknown,unknown
29260,unknown,unknown,unknown
29275,unknown,unknown,unknown
29257,unknown,unknown,unknown
29269,unknown,unknown,unknown
29307,unknown,unknown,unknown
29288,unknown,unknown,unknown
29271,unknown,unknown,unknown
29293,unknown,unknown,unknown
29302,unknown,unknown,unknown
29296,unknown,unknown,unknown
29305,unknown,unknown,unknown
29292,unknown,unknown,unknown
29290,unknown,unknown,unknown
29299,unknown,unknown,unknown
29294,unknown,unknown,unknown
29287,unknown,unknown,unknown
29300,unknown,unknown,unknown
29303,unknown,unknown,unknown
29301,unknown,unknown,unknown
29308,unknown,unknown,unknown
29304,unknown,unknown,unknown
29310,unknown,unknown,unknown
29315,unknown,unknown,unknown
29253,unknown,unknown,unknown
29316,unknown,unknown,unknown
29306,unknown,unknown,unknown
29298,unknown,unknown,unknown
29319,unknown,unknown,unknown
29317,unknown,unknown,unknown
29312,unknown,unknown,unknown
29318,unknown,unknown,unknown
29311,unknown,unknown,unknown
29297,unknown,unknown,unknown
29378,unknown,unknown,unknown
29352,unknown,unknown,unknown
29339,unknown,unknown,unknown
29403,unknown,unknown,unknown
29388,unknown,unknown,unknown
29323,unknown,unknown,unknown
29354,unknown,unknown,unknown
29365,unknown,unknown,unknown
29348,unknown,unknown,unknown
29415,unknown,unknown,unknown
29361,unknown,unknown,unknown
29360,unknown,unknown,unknown
29321,unknown,unknown,unknown
29325,unknown,unknown,unknown
29344,unknown,unknown,unknown
29394,unknown,unknown,unknown
29341,unknown,unknown,unknown
29337,unknown,unknown,unknown
29295,unknown,unknown,unknown
29351,unknown,unknown,unknown
29342,unknown,unknown,unknown
29367,unknown,unknown,unknown
29371,unknown,unknown,unknown
29373,unknown,unknown,unknown
29376,unknown,unknown,unknown
29385,unknown,unknown,unknown
29328,unknown,unknown,unknown
29330,unknown,unknown,unknown
29390,unknown,unknown,unknown
29372,unknown,unknown,unknown
29329,unknown,unknown,unknown
29322,unknown,unknown,unknown
29413,unknown,unknown,unknown
29355,unknown,unknown,unknown
29343,unknown,unknown,unknown
29334,unknown,unknown,unknown
29333,unknown,unknown,unknown
29381,unknown,unknown,unknown
29357,unknown,unknown,unknown
29324,unknown,unknown,unknown
29374,unknown,unknown,unknown
29335,unknown,unknown,unknown
29349,unknown,unknown,unknown
29345,unknown,unknown,unknown
29358,unknown,unknown,unknown
29346,unknown,unknown,unknown
29370,unknown,unknown,unknown
29350,unknown,unknown,unknown
29362,unknown,unknown,unknown
29336,unknown,unknown,unknown
29391,unknown,unknown,unknown
29327,unknown,unknown,unknown
29389,unknown,unknown,unknown
29356,unknown,unknown,unknown
29417,unknown,unknown,unknown
29338,unknown,unknown,unknown
29347,unknown,unknown,unknown
29364,unknown,unknown,unknown
29406,unknown,unknown,unknown
29398,unknown,unknown,unknown
29409,unknown,unknown,unknown
29393,unknown,unknown,unknown
29353,unknown,unknown,unknown
29386,unknown,unknown,unknown
29363,unknown,unknown,unknown
29368,unknown,unknown,unknown
29379,unknown,unknown,unknown
29359,unknown,unknown,unknown
29405,unknown,unknown,unknown
29404,unknown,unknown,unknown
29377,unknown,unknown,unknown
29382,unknown,unknown,unknown
29396,unknown,unknown,unknown
29387,unknown,unknown,unknown
29384,unknown,unknown,unknown
29400,unknown,unknown,unknown
29383,unknown,unknown,unknown
29392,unknown,unknown,unknown
29402,unknown,unknown,unknown
29395,unknown,unknown,unknown
29414,unknown,unknown,unknown
29380,unknown,unknown,unknown
29397,unknown,unknown,unknown
29420,unknown,unknown,unknown
29408,unknown,unknown,unknown
29399,unknown,unknown,unknown
29444,unknown,unknown,unknown
29401,unknown,unknown,unknown
29407,unknown,unknown,unknown
29412,unknown,unknown,unknown
29426,unknown,unknown,unknown
29431,unknown,unknown,unknown
29419,unknown,unknown,unknown
29422,unknown,unknown,unknown
29416,unknown,unknown,unknown
29427,unknown,unknown,unknown
29418,unknown,unknown,unknown
29434,unknown,unknown,unknown
29428,unknown,unknown,unknown
29424,unknown,unknown,unknown
29435,unknown,unknown,unknown
29432,unknown,unknown,unknown
29430,unknown,unknown,unknown
29429,unknown,unknown,unknown
29440,unknown,unknown,unknown
29438,unknown,unknown,unknown
29425,unknown,unknown,unknown
29433,unknown,unknown,unknown
29443,unknown,unknown,unknown
29423,unknown,unknown,unknown
29445,unknown,unknown,unknown
29436,unknown,unknown,unknown
29437,unknown,unknown,unknown
29523,unknown,unknown,unknown
29465,unknown,unknown,unknown
29507,unknown,unknown,unknown
29492,unknown,unknown,unknown
29466,unknown,unknown,unknown
29449,unknown,unknown,unknown
29451,unknown,unknown,unknown
29491,unknown,unknown,unknown
29487,unknown,unknown,unknown
29455,unknown,unknown,unknown
29453,unknown,unknown,unknown
29522,unknown,unknown,unknown
29470,unknown,unknown,unknown
29481,unknown,unknown,unknown
29456,unknown,unknown,unknown
29478,unknown,unknown,unknown
29468,unknown,unknown,unknown
29476,unknown,unknown,unknown
29471,unknown,unknown,unknown
29411,unknown,unknown,unknown
29477,unknown,unknown,unknown
29457,unknown,unknown,unknown
29519,unknown,unknown,unknown
29463,unknown,unknown,unknown
29521,unknown,unknown,unknown
29459,unknown,unknown,unknown
29506,unknown,unknown,unknown
29474,unknown,unknown,unknown
29452,unknown,unknown,unknown
29464,unknown,unknown,unknown
29504,unknown,unknown,unknown
29496,unknown,unknown,unknown
29530,unknown,unknown,unknown
29442,unknown,unknown,unknown
29472,unknown,unknown,unknown
29475,unknown,unknown,unknown
29502,unknown,unknown,unknown
29369,unknown,unknown,unknown
29526,unknown,unknown,unknown
29494,unknown,unknown,unknown
29517,unknown,unknown,unknown
29516,unknown,unknown,unknown
29441,unknown,unknown,unknown
29462,unknown,unknown,unknown
29483,unknown,unknown,unknown
29460,unknown,unknown,unknown
29461,unknown,unknown,unknown
29458,unknown,unknown,unknown
29485,unknown,unknown,unknown
29489,unknown,unknown,unknown
29448,unknown,unknown,unknown
29500,unknown,unknown,unknown
29537,unknown,unknown,unknown
29493,unknown,unknown,unknown
29513,unknown,unknown,unknown
29467,unknown,unknown,unknown
29498,unknown,unknown,unknown
29469,unknown,unknown,unknown
29505,unknown,unknown,unknown
29508,unknown,unknown,unknown
29497,unknown,unknown,unknown
29529,unknown,unknown,unknown
29499,unknown,unknown,unknown
29510,unknown,unknown,unknown
29479,unknown,unknown,unknown
29484,unknown,unknown,unknown
29486,unknown,unknown,unknown
29545,unknown,unknown,unknown
29488,unknown,unknown,unknown
29514,unknown,unknown,unknown
29501,unknown,unknown,unknown
29520,unknown,unknown,unknown
29509,unknown,unknown,unknown
29512,unknown,unknown,unknown
29531,unknown,unknown,unknown
29515,unknown,unknown,unknown
29552,unknown,unknown,unknown
29532,unknown,unknown,unknown
29557,unknown,unknown,unknown
29538,unknown,unknown,unknown
29547,unknown,unknown,unknown
29525,unknown,unknown,unknown
29536,unknown,unknown,unknown
29534,unknown,unknown,unknown
29540,unknown,unknown,unknown
29539,unknown,unknown,unknown
29528,unknown,unknown,unknown
29527,unknown,unknown,unknown
29546,unknown,unknown,unknown
29555,unknown,unknown,unknown
29556,unknown,unknown,unknown
29473,unknown,unknown,unknown
